,Unnamed: 0,Name,Date,Content
9869,25220,十六榆,2024年11月21日 21:53  来自 iPhone 15 Pro Max,忙活 一整天感觉腿 酸 ，坐到 一刷手机看到萌萌娃衣 忍 住想给没到手 空气娃买，心情 一下子美好起来，人还 得有点爱好哈
9870,25221,一颗流星在听荒野上的风声,2024年11月21日 21:52  来自 iPhone客户端,一到冬天 会进入 烤地瓜 赛区 上周烤地瓜烤得很好， 小伙伴  想吃，为 仪式感， 网购 店 包地瓜 那种专业袋子（因为 个起卖，所以 真买  个😂）今早六点半起来，原本想烤十个，但  空气炸锅一下子接受  这么大体量 活，烤到一半， 决定只烤五个（  有 个小女孩
9871,25222,_小彭盆盆儿,2024年11月21日 19:16  来自 HarmonyOS设备,人活几个瞬间， 这一瞬间被治愈早上起来 觉得 舒服 头晕想吐忍 上 大小早读和两节课回到家睡  小时请半天假 和 妈一起回 老家 聊聊天 呼吸下新鲜空气 感觉好多 晚上看完晚读  备备课 分析学生成绩这 秋  平凡 一天～
9872,25224,WendyBella,2024年11月21日 17:01  来自 iPhone 13 Pro,一天 没长开辞职 嘴 md 废物本来以为经理 出差 然后寻思下午把手  活全部干完  到时候给他汇报一下进度 然后直接vx   离职 结果下午经理回来      笑笑 一下午， 根本张 开嘴md，感觉 会让开心 空气，瞬间，凝固 感觉 罪人 一大把 纪 还 做 好课题分离本
9873,25226,cc在减肥呀,2024年11月21日 16:09  来自 微博网页版,昨天下午出去晒太阳， 下午工间又出去溜达晒 会太阳  人走 绿树绿草中， 把心思放 手机和电脑屏幕上，而 用心感受阳光和周围 静谧，甚至感受 远处围墙外三环上 车水马龙声，似乎明白 什么叫独立守神，什么叫魂 守舍，什么叫精神内守，病安从来 渐渐地，多  疲惫似乎 得到 治愈，
9874,25229,土土壹_,2024年11月21日 14:57  来自 HUAWEI Pura 70,喜欢抽烟 人能 能滚回 自己  抽，空气净化器 吸 过来
9875,25230,lllb2300,2024年11月21日 14:41  来自 iPhone 13,从窗明几净 豪华大图书馆坐电梯到负一楼，再穿过几条破烂 步梯，有 很大   很难接受这样 落差，这个 空气 流通，灯光昏暗，没有窗户，墙纸 绿色 ，像 本电视剧  格子间
9876,25232,D-Leung-,2024年11月21日 14:31  来自 iPhone客户端,打喷嚏用纸巾捂一下应该  很困难 事情吧怎么总有人对 空气打 呢？ 座位还挨得这么近 情况下
9877,25236,hi纯爱战士,2024年11月21日 13:04  来自 Redmi Note 14 5G,咋回事儿，  太热 ，出来吸口新鲜空气
9878,25239,王元舒_,2024年11月21日 12:26  来自 iPhone客户端,哈，同事们好可爱  新买  空气净化器，大家隔会儿 去看看空气数值
9879,25247,单·单双双,2024年11月21日 11:17  来自 双双有话说超话,工作 提神效果比咖啡强，虽然 这周每天出门之前一杯黑咖，但 前三天无所事事 时候感觉  空气 有蒙汗药每天 瞌生瞌死， 来 个活儿一整个上午  搞它，特别有精神 过 有可能 因为 还泡 杯抹茶🍵
9880,25249,Constance_leeeeee,2024年11月21日 10:35  来自 iPhone客户端,Me 哇🤩烤紅薯🍠 🧊  們一會買一個一人一半吧Me 哈  吃烤紅薯 🧊 那 那麼激動🖕Me  這叫情緒價值拉滿/下午烤麵包 時候想到 反正公司有空氣炸鍋  如 自己帶紅薯回來烤吧？哈誰上班烤紅薯 整個辦公室  香噴噴  愛吃  妨礙 吃  塊🍠冬天
9881,25250,JJLL417,2024年11月21日 10:31  来自 iPhone客户端,如果讨厌 人 真  做什么 让人觉得厌恶原本 们 很完美 半路杀出 厌恶到骨子  man 有他  地方 空气 所谓 分子质子离子   让人觉得厌恶和嫌弃 大男人面对 三个女人天天肆无忌惮 放P（各种P乱喷），怎么 能放 出来呢？真当 们 空气？ 们跟他很熟嘛？
9882,25253,多汁鲸鱼,2024年11月21日 10:02  来自 iPhone客户端,空气   有问题 一天天 巨困
9883,25255,Ting_-MM,2024年11月21日 09:37  来自 iPhone客户端,咱   ，厕所空气 比   更流通
9884,25259,库洛魔法使小王,2024年11月21日 09:18  来自 iPhone 13,开玩笑  空气 有安眠药
9885,25262,有事别找我ok,2024年11月21日 09:00  来自 iPhone客户端,怀疑  空气有催眠药 坐下五分钟 困 眼睛睁 开
9886,25265,-你的静静啊,2024年11月21日 08:49  来自 微博轻享版,空气中   有安眠药 一进来 想睡觉
9887,25273,己已斋,2024年11月21日 08:04  来自 微博网页版,下周来督导，本周开始清理   居家用品 “躺椅 毯子 枕头 空气加湿器 保温瓶 保温杯  桌下 鞋子等等”
9888,25277,加入酱汁后让它稍微沸腾,2024年11月20日 23:46  来自 iPhone,印象 深圳九 之后  怎么下雨  至于为什么有这样 印象 理由 有些可笑 完全 因为搬 家 换 交通工具通勤后 对天气 感知更加明显  还记得九 底下过几场暴雨 会 午后 某个时间天空倏忽暗沉下来 角落 两面落地窗 会议室 以往能轻松看到对面 深圳湾大桥和与香港相连 海面  会因为玻璃
9889,25278,Ms沈征,2024年11月20日 22:10  来自 飓风蝴蝶超话,飓风中起舞飓风蝴蝶 第一章—游戏大厅内流浪马戏团与黄金黎明两个队伍 游戏登出口恰好遇见，双方 队员虎视眈眈 相互看 ，空气中弥漫 火药 味道 牧四诚恶劣地对 阿曼德做  鄙视 手势 阿曼德看 对面 人，看 这个比自己记忆中小 两三倍 牧四
9890,25282,奥利奥夹心小饼干不要夹心,2024年11月20日 17:11  来自 小米10,差点热死  吸一口外面 空气 活
9892,25284,INB100_Alhaitham,2024年11月20日 16:36  来自 聪明草的心动瞬间,tm服  领导关门  跟客人谈项目抽烟抽 门 挡 住熏 外面全 味儿  怎么没把 抽死😅
9893,25286,吃饺小狗,2024年11月20日 16:05  来自 Xiaomi 14,空气    加健胃消食片 ，天天饿死
9894,25287,QuantHedgeFund,2024年11月20日 16:04  来自 华为畅享 50,空气质量未见改善，印度德 半数政府工作人员改为居家     讯，印度德 环境部长戈帕尔·拉伊（Gopal Rai）周三宣布，由于德 空气质量自周 以来一直处于“严重+”级别， % 政府 工作人员将居家  周三，印度北部各邦空气质量继续恶劣，首 德  污染依然严重 周一
9895,25288,美好生活探测器,2024年11月20日 16:01,操看看手机看看电脑一抬头感觉头可晕 空气太 流通
9896,25289,闹乖闹乖闹乖,2024年11月20日 16:00  来自 Android,MD，  空气泰特嘛 差  每天下午 让人燥热头晕
9897,25290,中年妇女幸福中,2024年11月20日 15:01  来自 微博极速版,深度i人， 得 一次次 主持会议，还 和能 会道 销售同事们，真难为 自己 （上午RW停线预警事件，下午LV缺件风险会，昨天YT发运会） 开完会第一件事  ，走出 ，看看草，看看树，看看花，呼吸一下外面 空气 以前 常常想，什么时候能够干  需 开会 工作 好  现  抱幻
9898,25291,黑尾灰蜻,2024年11月20日 14:56  来自 卤味iPhone 11,有 女生 工位上吵吵闹闹，因为ai账号使用超出次数限额，  和其他同事嘻嘻哈哈大声交流，一直重复工作细节，让人很烦  喜欢这种 话方式，好像  “ 们看， 工作多认真，把账号玩儿崩 ” 可 为啥 会讨厌，可能因为他们  话太无聊，可能因为屁大点事儿反复 ，提高音量地  现
9899,25293,芒果奶芙ye,2024年11月20日 14:22  来自 iPhone客户端,抽烟 人走到  会污染  空气
9900,25296,朱子犟,2024年11月20日 14:03  来自 iPhone客户端,🍂天气阴冷，吃完中午饭站  分钟后，睡 半个小时，起来精神好 很  开 空调， 征求大家意见同意开 ，少数服从多数，按照 自己 想法有点早， 没有窗 空间 有些许让人 舒服，又干又闷  怕冷 但 愿意开暖气 那种人， 过愿意围 小火
9901,25298,极度悲伤的绝望,2024年11月20日 13:42  来自 微博网页版,天气变冷  被子 够暖，午睡一直抖，讨厌冷空气.
9902,25300,花生糖果mami,2024年11月20日 13:14  来自 装满惊喜的iPhone 12 Pro Max,🏢 升级 第 天牛马位 已安装完毕，家具陆续入场，慢慢收尾  根本来 及通风，据 下周  搬进去 ，天呐‼️讲真，味道真 蛮大 感觉 算抱 空气净化器 无法拯救可怜 打工人快给 支支招吧 ｜
9903,25301,大橘大绿少冰不加糖,2024年11月20日 13:10  来自 Android,怀疑  面 人除  以外根本没有嗅觉没有窗  开空调空气已经很混浊 ，还 混杂 呛鼻 浓缩二手烟味，但 没有任何人感到 适
9904,25303,来财来财我发财,2024年11月20日 12:38  来自 iPhone客户端,这样 漫长 午间 冷空气从门缝嗖嗖地灌进来 坐 昏暗    脑袋放空手 拿 水性笔或 敲 键盘 昏昏欲睡却又 能睡 机械地应付 各种乱七八糟 任务 所有 动作麻木而又空洞 等待下班打卡 过程漫长而又无聊 感觉这辈子  这样
9905,25304,云朵泡泡吖,2024年11月20日 12:34  来自 荣耀80 GT 5G,前段时间换 新  ，真 越来越觉得遇到 宝藏同事 这个同事工作认真，每天 早早到 经常把 打扫 特别干净天热 时候，早早开窗通风，等 们到 时候，  空气已经很清爽 天冷 时候，早早打开空调调到合适 温度，等 们到 时候，  已经暖意融融更重   ，
9906,25306,少生气不会噶屁,2024年11月20日 12:08  来自 iPhone客户端,突然 规定， 空调 给开， 开源节流 没有 窗口可以透气 除 两位领导 有窗但 门关 牛马  配拥有新鲜 空气公司   行 吗可以找下家
9907,25311,一大碗毛毛,2024年11月20日 10:50  来自 iPhone客户端,空气   有毒 怎么一天天 这么困  感觉回到 高中听物理课 那种程度 一 注意 能睡
9908,25312,湖绿101,2024年11月20日 09:36  来自 iPhone客户端,自从 基本只有男 出现以后，  把香水当空气清新剂用
9909,25314,台安发布,2024年11月20日 08:54  来自 微博网页版,县十九届人民政府召开第 次常务会议    ，县十九届人民政府召开第 次常务会议 县委副书记 县长李克元主持会议并讲话 会议传达学习 习近平总书记对民政工作 重 指示精神及第十五次全国民政会议精神，研究 县贯彻落实意见 会议 求，人社
9910,25320,失控小烊,2024年11月20日 00:41  来自 iPhone 14 Pro Max,对于咖啡脑袋来 ，咖啡 仅仅 一种饮品，更 生活中 可或缺 一部分 那一杯杯散发 浓郁香气 咖啡，仿佛有 神奇 魔力，能 瞬间点亮生活 每 角落 清晨，第一缕阳光洒进房间，一杯热气腾腾 咖啡 唤醒一天 绝佳方式 浓郁 咖啡香气扑鼻而来，让人瞬间清醒，为新 一天注入满满 活力
9911,25322,蹲下双手抱头R,2024年11月19日 23:24  来自 iPhone客户端,其实现  条件 有点艰苦 但 和一 前  长沙实习 时候比起来 那真   现 过得 太幸福  属于身体和心灵上 双重折磨    底大降温 秋招 那个时候 妈给 寄 冬天穿 衣服还没有到货  只穿 一条薄裤子  薄卫衣和一件棒球服外套 那会儿气温只有 度 而且还下 冰雨  投 简历和个人信
9912,25323,逍遥小海鸥,2024年11月19日 22:28  来自 小米8周年旗舰手机,人类生活 记温度骤降，一出门 裹紧外套，撑 伞哆哆嗦嗦往地铁站走 又下雨又刮风，心还拔凉拔凉 ，感觉 轻好几岁，一下回到 南昌  子 一冷  爱 话，坐  兜 毛毯，出门没毛毯只能快步走 到家继续缩成一团兜毛毯 原来温度降  有点没那么好 地方，   能躺地毯上 ，冷
9913,25324,一只fr,2024年11月19日 20:34  来自 微博轻享版,最近真 很 迷于画画， 需 延迟满足，画成 那一刻成 感 拉满小出租屋 空气冰冷，更没有热乎乎 饭菜和家人 等候，小城市 饭店饭 已经吃够，提 起兴趣，于  人待   做 自己 事情  一种舒服，但这又  长久之策，好像从没有这么难过 冬天过，想到一回家 只能钻被窝 ，什
9914,25325,Mr_Haborym,2024年11月19日 20:14  来自 微博轻享版,二手玫瑰 劲太大 ，每本来加班到两个多小时 时候， 已经精疲力尽 ，听 二手，到第四个小时终于干完 时候， 甚至想  弹一段空气吉他
9915,25329,狂吃不胖小可爱咩,2024年11月19日 18:22  来自 iPhone客户端,下楼呼吸 这满 雾霾 空气，  觉得 一种幸福，  把 呆 脑子快 炸 ，头疼欲裂 啥时候才可以 用上班呀？来个大腿让 抱抱呀
9916,25330,雪落无迹_爱过有痕,2024年11月19日 18:15  来自 OPPO Find X3 Pro,公司发 烟薯 到很久 终于等到降温，天冷 空气炸锅，锡箔纸， 位    能吃到新鲜出炉烤红薯 幸福 子看 看  蹦蹦跳跳跑来   满心 期待下开箱然后
9917,25331,222柴哈哈,2024年11月19日 17:08  来自 没素质滚出地球,讨厌一切  附近吸烟 人有 个男    叽歪大叫还吸烟，噪音和空气污染一下午 ，没素质闻  感觉窒息想憋气，还头疼烦躁，又难受又生气
9918,25332,咕咕对,2024年11月19日 16:53  来自 guguiPhone客户端,现 天气冷   很想念  冬天只有 冬天 却让人时时怀念 下午睡醒 大家可以点轻芝士拿铁来喝 房间很小开暖气 时候每个角落 暖洋洋  没有电话 时候大家 安安静静做自己 事情 讨厌 人全 离得很远 可以凑 一起蛐蛐那些垃圾人和事  算 对 空气无能狂怒  开心  还有一天大家留下来
9919,25333,小松许阿阿,2024年11月19日 16:50  来自 三星Galaxy Z Fold6,真  好烦做事磨磨蹭蹭唧唧歪歪头  洗 老男人  一进 感觉空气  好  还耽误 下班这 最重
9920,25334,纯纯无语叻,2024年11月19日 16:31  来自 微博网页版,怎么才 点半 老师， 困得没边 ，严重怀疑 司 空气中撒安眠药粉
9922,25336,nlxzaza,2024年11月19日 15:45  来自 iPhone 15 Pro Max,降 七八度中午回家美滋滋 换上刚寄来 长袖结果回到 居然开上暖空调 ？ 还 冷空气
9923,25339,Winnie蜂蜜再多一点,2024年11月19日 11:39  来自 iPhone客户端,真恶心得 行 🙂‍↔️， 女生怎么可以邋遢成这样，一 四季 对 空气咳，垃圾桶几百 丢早餐垃圾 到，两个人公用 微波炉被她用得脏兮兮   洗， 地面被她吃 东西弄得脏兮兮   等 阿姨拖，自己 当场处理抓到 才去清洗；天天稀少 头发上冒油，超级没有边界感，随便动别
9924,25341,精致女孩柒柒,2024年11月19日 11:05  来自 微博网页版,超好看 盆栽八芽 小叶栀子花陶瓷竖纹盆带盆栽好 . 元包u，需去APP下单，翠色栀子花，好用易活，小巧好看， 净化空气 八芽小叶栀子花盆栽开花植物室内桌面茶几好养花卉绿植 净化空气 小叶栀子花.
9925,25344,DRAGON_KO,2024年11月19日 09:12  来自 iPhone客户端,成功冷空气但还 得穿短袖打底 闷热
