,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Date,Content,Env_prlbm,Sent_lvl
1037,4890,4890,5148,16127,埋头苦嗑everyday,2023年05月31日 20:00  来自 iPhone客户端,%以上 空气 带 病毒大家轮流倒下,1,-1
1038,4893,4893,5151,16133,小林凛_LynnOnMe,2023年05月31日 16:53  来自 微博轻享版,十分确信，中国  空气 有安眠药,1,-1
1039,4897,4897,5155,16137,香菜拿鉄,2023年05月31日 14:26  来自 iPhone客户端,哇哦空气开始凉 （ 很大没几个人所以平时 没开空调这 （早上真 闷得 提 上气来，感觉 中暑晕,1,1
1040,4905,4905,5163,16158,嘿豆干儿,2023年05月30日 23:50  来自 HarmonyOS设备,最近天气好差整个房间和所有 衣服 充满 湿臭味!感觉一切  潮湿 衣服怎么 晾 干  纸 变得软塌塌 讨厌空气中 这种味道还 更喜欢阳光干爽 气息,1,-1
1041,4909,4909,5167,16164,往良前奈,2023年05月30日 20:42  来自 iPhone 12 Pro Max,遭这个温度和湿度差有多离谱吗？  从 挎 桶包出来，桶包外面 空气 热 湿  度 ，桶包 面 温度 冷  度,1,-1
1042,4912,4912,5171,16170,盾冬瓜,2023年05月30日 16:54  来自 微博网页版,夏天到 ，进到 们男 很多  （ 男 女）会感觉空气中漂浮 一股浊气 急需香香 女孩子来调节一下空气,1,1
1043,4914,4914,5173,16176,郑广文FC,2023年05月30日 14:46  来自 华为 Mate X3,A座味道太大，请 再想想办法，  让大家心 紧张，再清理清理， 及时公示指标，  麻木，更  隐瞒指标 对味道敏感 同事可以居家 二周,1,-1
1044,4916,4916,5175,16180,亮晶晶的妤妤,2023年05月30日 12:19  来自 HUAWEI Mate 30 5G,下班 出 门立马快步走，一分一秒  想暴露 没有空调 空气中 回到家 立马开空调 开始睡觉,1,1
1045,4918,4918,5177,16182,财神叶大姐,2023年05月30日 11:53  来自 iPhone客户端,开过空调之后真  感觉空气质量 变好  虽然还 有☠️,1,-1
1046,4922,4922,5181,16194,絮絮叨叨的呆鹅,2023年05月30日 09:45  来自 微博轻享版,这  空气真让  迷，充满 焦虑 气味，让人一坐下， 如同自动触发运行键一般运转起来,1,-1
1047,4923,4923,5182,16195,可盐蛋,2023年05月30日 09:33  来自 永州职业技术学院超话,永州职业技术学院  来永职，永职可好 ，三十多度 天气，教室 没有吊扇空调，学校 锻炼 们 意志可真棒呢，宿舍 面只有 超级小 吊扇谁 吹 到 那种呢，真 方便 们蒸桑拿流通空气呢，保安亭，宿管阿姨，老师  有空调，  们没有真  对 们太好 ， 为 锻炼 们 身体素,1,-1
1048,4924,4924,5183,16196,凛_貓神一生追隨者,2023年05月30日 09:29  来自 iPhone 14 Pro,其實 已經 很 怕熱，但焗真  行  以前辦公室，一個暑假壞 次冷氣，   那個沒問題 那個 這邊辦公室真  沒空氣流通真  行,1,-1
1049,4929,4929,5188,16205,小森林老师M,2023年05月29日 21:00  来自 iPhone客户端,很热，吃 晚饭，太阳还很耀眼，气温 度   逗留 半个小时，   才从学校出发 每天 想走 一样 路线，看 一样 风景 老城区没有大公园，真没什么空气清新 散步好去处 沿 公路走 一段，各种汽车呼啸而过，虽然路旁绿树葱郁，但仍然觉得聒噪刺耳 还 去 植物园 方向，那边,1,-1
1050,4931,4931,5190,16211,今晚的夜还早,2023年05月29日 18:22  来自 iPhone 13 Pro Max,搬进独立小 第一天，老公 给新买 个小空调和空气净化器，谁懂,1,1
1051,4934,4934,5193,16214,99GO9,2023年05月29日 16:49  来自 iPhone客户端,燥热 空气呼呼转 空调外机嘈杂  蹲 楼梯间喘息,1,-1
1052,4937,4937,5196,16225,一八年的月亮,2023年05月29日 11:36  来自 微博轻享版,为什么这个 能做到一半身体 热  一半身体 凉  空气 流通 吗,1,-1
1053,4945,4945,5204,16235,爱逛公园的小孙,2023年05月29日 08:41  来自 微博轻享版,对 上班人数增多 直观感受    变得稀薄 空气，而 开始拥挤并需 排队使用 厕所,1,-1
1054,4961,4961,5221,16267,_荒奈,2023年05月27日 17:00  来自 iPhone客户端,外面 空气这么好为什么 窝,1,-1
1055,4962,4962,5222,16268,青鸟飞回白-垩纪,2023年05月27日 16:11  来自 真我V3 5G,五 缠绵病痛   五 二号发烧开始吃药发高烧改成打点滴高烧 退拍片肺炎继续点滴八天后好转 空调呼呼吹与热空气较量较量 结果又感 适轻微发烧再次吃药 继续再巩固两天 许 变回健康 自己 图片 星星,1,0
1056,4972,4972,5232,16287,IKagain,2023年05月26日 17:53  来自 iPhone客户端,独立 ，两台手搓+一台宜家，关窗 空气质量,1,-1
1057,4973,4973,5233,16290,我爱的全世界最好的,2023年05月26日 17:37  来自 逆子agHarmonyOS设备,自闭 ， 本来真 觉得  咳嗽 能好一点 ，但 因为  一楼 呆 一天，被 面尘封已久 空气和灰尘弄得咳嗽又严重 并且开始流鼻涕,1,-1
1058,4980,4980,5240,16300,fcc__fxx,2023年05月26日 11:09  来自 iPhone客户端,讨厌死二手烟    抽烟 考虑别人 感受 人真 太自私  每天  云雾缭绕  再健康 身体  倒 有没有性价比高 空气净化器   吸二手烟效果好 再 采取措施  可能离肺癌 远  绵竹,1,-1
1059,4981,4981,5241,16301,才不要做好哭佬,2023年05月26日 09:58  来自 iPhone客户端,得 把臭和男 挂钩起来 因为已经换 小  空气污染依旧存,1,1
1060,4989,4989,5249,16314,我要一个桐乐日进斗金,2023年05月25日 15:51  来自 微博搜索,自己  开空调，外面 冷空气吹进来有时还 加穿一件开衫  家整个夏天开空调 天数 巴掌数 过来，居住地广东 这   身体虚,1,-1
1061,4991,4991,5251,16316,伊O釉,2023年05月25日 15:37  来自 HUAWEI P40 Pro 5G,如何委婉地跟 大姐 她每天下午 - 点必喷 玫瑰水很臭呢整个  空气  清新,1,-1
1062,4996,4996,5256,16322,手可摘棉花的我,2023年05月25日 13:52  来自 OPPO随光而变R17,终于鼓起勇气离职 可能接下来会有一大段空窗期 但 还 选择让 觉得痛苦 环境   心机婊   还好，一  感觉空气 浑浊  心思单纯  承认自己 愚钝,1,-1
1063,4997,4997,5257,16324,我搁这扫雷呢,2023年05月25日 12:34  来自 iPhone客户端,上一任租户留下 信号贼差 wifi终于油尽灯枯 家 彻底没网 准备带 平板去 蹭网下载剧 结果阳  组内工作还很多只能每天开 热点居家 因为前前一段时间拔牙只能吃清淡 和前一段时间只能吃到齁死人 偿命 茶餐厅所以回来之后 顾嗓子痛 报复性顿顿往爆辣整现 嗓子残破得空气掠,1,-1
1064,4999,4999,5259,16326,aerfvhjklmbgfds,2023年05月25日 12:15  来自 Redmi K40,上班第一周当  空气觉得痛苦孤单寂寞难过，当 两三周 空气之后，已自 调解  空气 有空气 好,1,-1
1065,5000,5000,5260,16327,日落苏钦唱,2023年05月25日 10:38  来自 微博网页版,这两个  感受格外深中午趴 午睡胃蜷得难受 买 个可放躺还带脚搭  椅 可以舒舒服服地睡午觉  总有人抽烟 搞得 头晕犯鼻炎 买 个桌面空气净化器只 一有烟味 打开呼吸新鲜空气舒服 一批最近想喝黑豆豆浆 网上 方法又 碎又 磨又 煮 之前买 破壁机 派上 用场 自动打碎,1,1
1066,5001,5001,5261,16329,雞的日常bb機,2023年05月25日 10:22  来自 iPhone客户端,自从 搬来多几个男人后每天空气中 弥漫 一股酸酸 汗臭味 为什么 能 香香 女人,1,-1
1067,5002,5002,5262,16331,小梅别吃了,2023年05月25日 08:29  来自 nova5Pro人像超级夜景,巨讨厌  打巨响嗝 人  本来 小，还一直 打响嗝每天  打，感觉空气 有味  没人告诉他这样很恶心吗,1,-1
1068,5017,5017,5277,16366,迷惑大师啊,2023年05月23日 14:07  来自 vivo S10自然柔光人像,好闷  热     热  感觉空气静止 感觉还有 知道哪个吃 臭鱼 味道,1,-1
1069,5018,5018,5278,16367,喵呜喵咪133,2023年05月23日 13:48  来自 微博 HTML5 版,开 空气净化器声音太大 一到夏天  心烦，室内空气质量 好，声音质量  好,1,-1
1070,5024,5024,5284,16376,LY今天也不想工作吗,2023年05月23日 10:26  来自 Redmi K40,空气中  有睡眠因子  很危险,1,-1
1071,5025,5025,5285,16377,芯艺,2023年05月23日 08:51  来自 HUAWEI Mate 40E Pro,员工 健康  值一提近 ， 大楼装修，上洗手间  方便，和 楼 污泱泱 空气一相比较，简直  小巫见大巫  门外 楼道 扬起 灰尘 窗外 行驶中汽车放出 尾气两相比较，连尾气 变得可爱 当人 身体变成天然 吸尘器，如果  亲身经历过，真 很难体会到能,1,1
1072,5029,5029,5289,16386,津津有味大苗山,2023年05月22日 20:15  来自 微博网页版,山本 空气炸锅 荣事达 空气炸锅 当 十几个人一间  时候，每个人  桌 用隔断划分，那有限而珍贵 两平米，  绝对 会浪费 ，午间一到，  折叠躺椅准时趴下，  椅一倒，困  眯， 困 躺 聊天，伸手 能接电话，还能躺 玩游戏—— 受,1,-1
1073,5030,5030,5290,16387,珍珠可乐奶茶,2023年05月22日 19:07  来自 OnePlus 8T,感冒快好 ，但一走进 闻到实验楼各种 试剂味，坐  ，一直打喷嚏 空气中混合 各个人 香水味，花露水味和体味 妈妈呀，哭泣,1,-1
1074,5036,5036,5296,16395,外出加速,2023年05月22日 15:03  来自 微博轻享版,由于 那几个天天烟 离手 呛得很，没什么事 一直待 其他  这会儿到时间照例 出去外面，走进  看得那几个人齐齐坐 位置上窗帘拉到一臂高，光线有却略微朦胧 阴暗 环境中看 清楚他们脸上带 什么表情 举 手臂手上夹 香烟，烟头处一股清晰可见 灰白色线条往上升起，和已经,1,-1
1075,5041,5041,5301,16403,猴麻大佐,2023年05月22日 10:30  来自 微博轻享版,鼻炎彻底疯狂，有无空调 温度差过于恐怖，一离开 接触正常  度空气，  鼻子 像受抚慰写 黄蚊omg一样 受控制 流水，感觉根本  自己 鼻子，一路跌跌撞撞 走进测所像寻找它命中注定 阿撸法克那样一直 抽纸巾，看看究竟抽到哪一张真命天纸才能堵住泄洪 鼻水  助けて,1,-1
1076,5054,5054,5314,16418,郝仁200409,2023年05月21日 11:02  来自 红米Redmi,好好一间 ，逐渐变成 吸烟室，电动车充电室，学生偷偷闲逛玩耍之地，空气污浊，垃圾遍地，收拾 人少，破坏 人多，谁之过？一所学校有这样一间 存 ，衰落 必然 ，有必 抓成绩么？还 先学会做人吧,1,-1
1077,5056,5056,5316,16424,学风学风,2023年05月20日 22:38  来自 坚果 R2,站  远眺，盐城有 较高能见度 空气,1,1
1078,5063,5063,5324,16443,悟所为200601,2023年05月19日 21:30  来自 Xiaomi Pad 5,有空调，但刺耳 声音沸反盈天，连空调吹出来 冷气 变得燥热起来 心脏更 难以承受，仿佛一记记重锤狠狠地砸 上面，一下一下 钝疼，呼气顿时艰难起来 脑袋 似乎成 别人 ，木木 ，满满 ，嗡嗡 ，直想往 桌上撞  艰难 拿出抽屉  耳塞堵上双耳，却无济于事，尖锐 吵,1,-1
1079,5065,5065,5326,16445,Ttriendl_,2023年05月19日 18:44  来自 微博轻享版,周五这一天连  空气  香甜,1,1
1080,5070,5070,5331,16454,宇智波拳打镇关西,2023年05月19日 11:59  来自 iPhone 14,真他妈服  ，现   戴口罩  地铁 和电梯 ，人身上 味道怎么能这么臭，这股死味儿， 呛鼻子  赶上出汗之后发酵场地 ，感觉空气 发黏，臭  难受,1,-1
1081,5072,5072,5333,16458,苟生艰难,2023年05月19日 10:30  来自 OPPO A11,绝 ，每天   点熏香装逼附庸风雅 租  又 好空气 流通，熏 人头晕眼花，这班上得，跟蚊子🦟一样,1,-1
1082,5073,5073,5334,16462,是糕妹,2023年05月19日 09:52  来自 iPhone客户端,设备齐全空气炸锅一下 外脆 软 🥯,1,1
1083,5074,5074,5335,16463,B42Z210J,2023年05月19日 09:43  来自 iPhone客户端,上班（刷码进入）（瞅眼温度剪影）（小店买袋海河）（吹口哨逗猫）（走到没人 地方空气投篮）（玻璃反射）（停下看看今  装）（怎么  面有人）（逃窜）（拍摄路边两条狗）（到 ）（放包）（开机）（烧水）（肥水去流外人田）（洗手）（整理头发）（为什么刘海总 一边长）（倒水）（坐下,1,1
1084,5082,5082,5343,16479,龙龙爱吃麦辣鸡翅,2023年05月18日 17:03  来自 iPhone客户端,下午还有自助炸鸡和烤肠（自己动手放 空气炸锅烤）爽得想死哈,1,1
1085,5088,5088,5349,16497,画画的Sheep,2023年06月15日 17:09  来自 vivo S9 极夜柔光自拍,很烦这些喜欢叼根烟往  跑 人,1,-1
1086,5089,5089,5350,16498,J·oe酌,2023年06月15日 17:07  来自 iPhone客户端,空气仿佛带定时功能四点  供氧,1,1
1087,5091,5091,5352,16501,十一厘车,2023年06月15日 16:02  来自 iPhone客户端,，车 ，家 ，空气   杨梅 味道,1,0
1088,5099,5099,5360,16515,小李飞交,2023年06月15日 00:37  来自 华为Mate30E Pro 5G,最喜欢 格力空调产品 格力智能空气净化器 它采用高效 HEPA过滤技术和臭氧杀菌技术，可以有效净化室内空气中 PM .  细菌 病毒等有害物质，提供健康舒适 室内环境 智能空气净化器还可以通过WiFi远程控制和智能语音助手操作，让用,1,1
1089,5102,5102,5363,16520,真的是没办法呀,2023年06月14日 19:07  来自 🥳🥳iPhone客户端,空气有毒，一进去桑子直接哑,1,-1
1090,5103,5103,5364,16522,徐少华-,2023年06月14日 17:10  来自 荣耀20S,中间 插座  有来回 水平配管配线竖直配管配线 砖墙开洞 砖墙开槽超五类双绞线已经有量  知道 哪套  看记 记得补项新建多孔插线排 /个听懂描述 塑料管辐射 砖混结构明配项分纤箱综合布线工程定安装接线箱半周长大于 主弱电箱项配线定管内穿线 主材绝缘电线校长 网络维修,1,-1
1091,5106,5106,5367,16535,林乱栀,2023年06月14日 09:15  来自 微博网页版,身上six god和走到公车站牌出 汗味，  早餐咖啡和汉堡，天气热，空气迟滞微微发闷，梅雨季节，水汽含量很重——人间各种俗“气”,1,-1
1092,5113,5113,5374,16549,芦苇微微微微微微微,2023年06月13日 18:43  来自 iPhone客户端,下午 公司洗手间听到两个同事对话如下 A “ 只 离开这栋楼 很开心”B “        太闷 空气 好”A “难道   想上班吗 哈哈”B “   外面 空气真 很好” 觉得B  很对,1,-1
1093,5119,5119,5380,16560,当路君想吃水蜜桃,2023年06月13日 14:21  来自 HarmonyOS设备,嗅到空气中有烧焦 电线味，片刻后周围 同事 闻到  大家起身搜寻，无果后忡忡地回到座位 ，   例外 打开一份文件，颈后隐隐有些刺痛 伸手过去，一根电线从皮肤下面露 出来，有些烫手 热度,1,-1
1094,5124,5124,5385,16567,turnofftheradio_,2023年06月13日 09:52  来自 幼稚完iPhone 14 Pro,男同事来 之后， 空气质量极速下降，准备买个防毒面具来上班,1,-1
1095,5134,5134,5395,16589,素馬戎城,2023年06月12日 16:27,周一上班  让人发疯，虽然很忙但 仍旧疯狂摸鱼到连发好几条 顺便精神状态十分 稳定遇到 太爽 事情 想怼天怼地怼空气 受极致 快乐 千言万语汇成一句话，  空调什么时候可以修好 热  心情烦闷🙉,1,-1
1096,5136,5136,5397,16591,Qi梦宁,2023年06月12日 14:52  来自 iPhone客户端,空气中弥漫 一股安眠药 味道困死,1,-1
1097,5137,5137,5398,16592,转圈圈的软尾巴,2023年06月12日 14:51  来自 快乐崽种的Android,因为空气净化器老 连 到  wifi，于   带 两部手机回来手机A先连上  wifi，然后打开手机A 热点让手机B连，再打开手机B 热点，让净化器和手机A  米家app连手机b 热点嗯，神奇套娃，然后成功,1,-1
1098,5139,5139,5400,16595,任程伟,2023年06月12日 11:04  来自 微博网页版,四 静，依然 超乎想象 安静 没有机器 轰鸣，没有机油 呛人味道，没有忙碌 工人 这 还  曾经 “迪士尼”吗？这 还  曾经 迷宫吗？水泥铺  笔直宽阔 工厂大道依然笔直，像个垂暮 老人伸向远处，积雪很厚，没有被打扫过 当 这条路重新铺水泥,1,-1
1099,5143,5143,5404,16607,知名人气用户,2023年06月11日 19:14  来自 iPhone客户端,凭一己之力净化 空气,1,1
1100,5148,5148,5409,16614,谢天谢地-DA乔,2023年06月11日 10:43  来自 荣耀X10 5G,最近去 调岗 新 ，先按下未来工作 提，觉得这个 风水很差，人可以活动 空间小，唯一有 窗口，坐 哪  领导把窗帘拉 个 ％，  知道开窗没有，坐半天，下班时，感觉能量全部被吸干  没有阳光，空气，空间 堂堂 大大 单位（恕  能透露），竟然 面 这样  ，,1,-1
